序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
253,688433,华曙高科,42.8,3.61,1.49,48021.0,203518876.0,8.71,43.9,40.3,41.5,41.31,0.86,2.4,264.12,9.12,17726424640.0,8579132884.0,0.12,0.21,82.91,83.38
254,603776,永安行,14.4,3.6,0.5,119610.0,170786052.0,4.89,14.59,13.91,13.91,13.9,0.93,5.0,-86.38,1.15,3447322805.0,3447322805.0,0.0,-0.14,-8.4,11.03
255,603277,银都股份,29.86,3.57,1.03,15573.0,46024498.0,5.17,30.0,28.51,28.98,28.83,1.14,0.37,19.84,4.32,12680452110.0,12556562970.0,0.0,-0.23,25.2,28.87
256,688377,迪威尔,18.89,3.56,0.65,19284.0,36075012.0,6.03,19.1,18.0,18.14,18.24,1.15,0.99,39.57,2.04,3677259630.0,3677259630.0,0.0,-0.37,21.79,-2.02
257,688496,清越科技,9.01,3.56,0.31,45042.0,40029390.0,4.83,9.02,8.6,8.62,8.7,0.83,1.89,-58.79,3.93,4054500000.0,2143889856.0,0.0,0.11,-8.9,5.13
258,688350,富淼科技,14.54,3.56,0.5,20703.0,30055710.0,5.63,14.79,14.0,14.04,14.04,1.44,1.69,-361.0,1.27,1776062439.0,1776062439.0,-0.21,-0.41,7.23,15.21
259,688092,爱科科技,22.78,3.55,0.78,16341.0,36832138.0,4.91,22.8,21.72,21.81,22.0,0.9,1.98,27.77,3.02,1883693166.0,1883693166.0,0.0,0.09,-2.82,11.12
260,603290,斯达半导,92.34,3.53,3.15,53568.0,487198031.0,5.79,92.96,87.8,88.5,89.19,1.25,2.24,39.18,3.35,22112568753.0,22112568753.0,0.0,0.07,-7.95,2.81
261,603909,建发合诚,9.19,3.49,0.31,23396.0,21136441.0,4.95,9.23,8.79,8.89,8.88,0.92,0.9,28.36,2.3,2395586157.0,2395586157.0,0.0,0.0,-4.17,0.33
262,600879,航天电子,9.49,3.49,0.32,671669.0,632265622.0,4.36,9.52,9.12,9.13,9.17,1.48,2.04,41.8,1.52,31310350680.0,31310350680.0,0.0,0.0,0.11,5.92
263,603009,北特科技,53.7,3.49,1.81,165321.0,881690221.0,5.97,54.4,51.3,51.8,51.89,0.8,4.89,254.48,11.0,18178855222.0,18172561689.0,0.13,0.17,37.27,37.41
264,600558,大西洋,4.76,3.48,0.16,437260.0,206919275.0,5.43,4.8,4.55,4.57,4.6,1.77,4.87,37.18,1.86,4272598996.0,4272598996.0,0.21,0.21,9.93,16.95
265,688485,九州一轨,10.42,3.48,0.35,25704.0,26504277.0,3.97,10.46,10.06,10.09,10.07,1.94,2.92,144.73,1.23,1566043286.0,918606131.0,0.19,0.0,5.79,20.74
266,688568,中科星图,58.15,3.47,1.95,87280.0,504955891.0,6.05,59.0,55.6,55.6,56.2,0.73,1.61,89.83,8.23,31594402830.0,31594402830.0,-0.12,-0.22,-2.4,13.95
267,688296,和达科技,13.45,3.46,0.45,21792.0,29034583.0,5.69,13.54,12.8,12.85,13.0,0.82,2.03,275.11,2.07,1455836877.0,1444438002.0,-0.52,-0.37,6.07,19.88
268,688653,康希通信,14.05,3.46,0.47,75398.0,104530356.0,5.67,14.19,13.42,13.44,13.58,0.63,2.43,-83.49,3.94,5963944000.0,4362727208.0,-0.43,-0.43,-1.54,10.63
269,603488,展鹏科技,8.08,3.46,0.27,68735.0,55341002.0,6.27,8.25,7.76,7.79,7.81,1.73,2.35,-129.58,2.47,2359282755.0,2359282755.0,0.0,-0.12,-5.94,3.59
270,688689,银河微电,24.84,3.46,0.83,22130.0,54437928.0,5.12,24.95,23.72,23.98,24.01,1.09,1.72,45.92,2.4,3201953898.0,3201953898.0,0.2,0.12,2.73,17.23
271,603004,鼎龙科技,23.66,3.45,0.79,97158.0,231081193.0,8.18,24.47,22.6,22.79,22.87,0.82,16.5,38.69,2.87,5572403200.0,1393100800.0,-0.17,0.17,5.11,14.8
272,688630,芯碁微装,65.07,3.45,2.17,35909.0,231080568.0,5.63,66.0,62.46,62.7,62.9,0.7,2.73,51.99,4.15,8572368390.0,8572368390.0,0.03,0.09,0.09,12.73
273,688369,致远互联,30.0,3.45,1.0,87269.0,260792619.0,11.0,30.99,27.8,28.0,29.0,1.38,7.58,-20.6,3.1,3454753170.0,3454753170.0,0.74,-0.33,32.74,49.48
274,600101,明星电力,9.32,3.44,0.31,441900.0,406992716.0,5.99,9.46,8.92,8.92,9.01,1.77,8.07,24.44,1.71,5106078230.0,5106078230.0,0.0,0.0,0.76,5.91
275,600830,香溢融通,9.63,3.44,0.32,198987.0,191321690.0,7.09,9.9,9.24,9.26,9.31,1.46,4.38,57.29,2.02,4375128054.0,4375128054.0,-0.1,-0.1,-6.41,-17.62
276,603006,联明股份,11.45,3.43,0.38,36621.0,41542985.0,5.24,11.47,10.89,11.0,11.07,0.74,1.44,45.98,2.05,2911211163.0,2911211163.0,-0.17,-0.09,-0.52,9.78
277,603933,睿能科技,16.88,3.43,0.56,54263.0,90314043.0,5.02,16.89,16.07,16.09,16.32,0.84,2.61,43.38,2.67,3503352426.0,3503352426.0,0.0,0.0,-8.56,8.62
278,688137,近岸蛋白,35.89,3.43,1.19,8594.0,30460365.0,5.13,36.13,34.35,34.73,34.7,1.1,2.63,-45.95,1.2,2518596506.0,1172721506.0,-0.03,-0.03,-0.99,8.1
279,603556,海兴电力,33.01,3.41,1.09,123010.0,412835940.0,7.55,34.51,32.1,32.12,31.92,2.17,2.52,15.29,2.34,16131460160.0,16131460160.0,-0.03,0.03,-11.86,-10.76
280,688456,有研粉材,38.77,3.41,1.28,50956.0,193060887.0,6.27,38.95,36.6,36.88,37.49,1.13,4.92,68.59,3.33,4018898200.0,4018898200.0,0.13,-0.1,18.2,16.64
281,688125,安达智能,47.33,3.41,1.56,11140.0,52314338.0,6.93,48.18,45.01,45.01,45.77,0.57,5.1,-125.25,2.03,3859088467.0,1033123026.0,0.32,0.6,11.73,21.14
282,603901,永创智能,9.42,3.4,0.31,173020.0,162460838.0,7.46,9.64,8.96,9.0,9.11,0.7,3.58,43.82,1.9,4594307865.0,4557780166.0,-0.21,0.0,7.41,27.82
283,688175,高凌信息,18.26,3.4,0.6,10618.0,19147927.0,4.13,18.29,17.56,17.73,17.66,0.74,1.84,-45.42,1.32,2361328420.0,1055008020.0,0.05,0.0,-6.07,5.98
284,603222,济民健康,7.0,3.4,0.23,106453.0,73903637.0,5.17,7.07,6.72,6.78,6.77,1.23,2.03,97.02,2.34,3675634305.0,3675634305.0,0.0,0.0,-9.91,3.09
285,688539,高华科技,26.82,3.39,0.88,17891.0,47658686.0,4.47,26.93,25.77,25.94,25.94,0.5,1.74,83.73,2.86,4986374400.0,2758726656.0,0.0,-0.04,5.8,5.55
286,600678,四川金顶,7.93,3.39,0.26,446442.0,349965745.0,4.69,7.96,7.6,7.67,7.67,0.62,12.79,-336.72,12.35,2767490700.0,2767490700.0,0.13,0.13,8.93,21.25
287,605098,行动教育,40.94,3.38,1.34,25817.0,105190802.0,5.03,41.6,39.61,39.96,39.6,1.44,2.16,18.82,5.12,4882140034.0,4882140034.0,0.02,-0.07,14.55,16.17
